gene	chr_name	meanPos	Pvalue	FC	Log2FC
gene-LOC117896681	NC_048533	8639082.5	0.3862831322	1.3620170286	0.445744740738529
gene-LOC117898140	NC_048533	8661622	0.0007804991	0.7110232493	-0.492031360497764
gene-LOC117896512	NC_048533	8688838.5	1.46691183353131E-05	0.6918774262	-0.531411623899303
gene-LOC117896815	NC_048533	8730359	0.1333733473	0.2014681732	-2.31137614691893
gene-LOC117898174	NC_048533	8751715.5	0.3682713813	2.1277572211	1.08933354750426
gene-LOC117898076	NC_048533	8763636.5	0.1441914972	0.8449760183	-0.243017698783231
gene-LOC117898408	NC_048533	8765611	1.95924796225422E-05	1.1406766805	0.189889924370001
gene-LOC117898404	NC_048533	8768789	0.0019814825	0.8427328973	-0.246852650910858
gene-LOC117898407	NC_048533	8772425	0.1704539349	0.8763638076	-0.190398190287858
gene-LOC117898406	NC_048533	8781372	0.9557536959	0.997078164	-0.00422148856379762
gene-LOC117898409	NC_048533	8782350	0.7177746391	1.0420580329	0.0594356244932723
gene-LOC117898410	NC_048533	8791285	0.1065724188	5.5295244512	2.46715541149139
gene-LOC117898405	NC_048533	8793762.5	3.50222788968552E-05	0.8406392875	-0.250441212086598
gene-LOC117897947	NC_048533	8799570	0.2369541054	1.193900044	0.255682055981307
gene-LOC117899270	NC_048533	8808108	0.0032332565	1.1697465551	0.22619597997203
gene-LOC117899272	NC_048533	8809094	0.0003260116	1.4891026277	0.574443186674633
gene-LOC117899271	NC_048533	8811630	4.018446198328E-08	1.075728858	0.105314486339409
gene-LOC117899267	NC_048533	8815611	0.9712528032	0.9992276376	-0.00111471394125263
gene-LOC117899268	NC_048533	8817876.5	0.8959513879	1.0062018814	0.00891979229509932
gene-LOC117896091	NC_048533	8819954.5	0.0010431166	1.0987291408	0.135835776290131
gene-LOC117896085	NC_048533	8822894	0.0142092286	0.8663091151	-0.207046197823128
gene-LOC117896089	NC_048533	8827156.5	1.28097985530911E-21	0.6751694043	-0.566678565938189
gene-LOC117896086	NC_048533	8829959.5	0.5148782827	1.0176621956	0.0252587504024324
gene-LOC117896103	NC_048533	8831952.5	0.4515048666	0.8241376028	-0.279042856625328
gene-LOC117896079	NC_048533	8834632	2.067380406635E-08	0.7061829021	-0.501886203489868
gene-LOC117896117	NC_048533	8838844.5	0.4898810781	0.9788549623	-0.0308329844677649
gene-LOC117896092	NC_048533	8861949.5	0.000055403	0.8721088302	-0.197419915168542
gene-LOC117896096	NC_048533	8873974	0.9760059011	0.9975939202	-0.00347542214563906
gene-LOC117896080	NC_048533	8892178	2.31902801792349E-19	0.8090845514	-0.305637619041072
gene-LOC117896095	NC_048533	8892237	0.0203279478	1.2673789565	0.341847966403329
gene-LOC117896094	NC_048533	8895296	0.6040906998	1.0518456292	0.0729229875869811
gene-LOC117896106	NC_048533	8909161	0.6032382996	1.0130786416	0.0187461696401684
gene-LOC117896083	NC_048533	8912648	3.086617E-14	0.5452636793	-0.874974035962246
gene-LOC117896108	NC_048533	8916121	0.055249216	1.1327656698	0.179849448111411
gene-LOC117896109	NC_048533	8920010	0.0006387412	1.0974460329	0.134149996724778
gene-LOC117896111	NC_048533	8923816.5	0.117046398	1.0836158826	0.115853444444676
gene-LOC117896115	NC_048533	8928681	0.000172483	1.1908891773	0.252039164000723
gene-LOC117896087	NC_048533	8934347	0.7799186182	0.9544231212	-0.0672991016902062
gene-LOC117896084	NC_048533	8961563	6.396442152192E-07	0.5559233557	-0.847042100380181
gene-LOC117896099	NC_048533	9007783	0.5274566119	1.3144103166	0.394415708931703
gene-LOC117896104	NC_048533	9010375	6.35219639709259E-06	1.1234128492	0.167888209160643
gene-LOC117896116	NC_048533	9011868.5	0.7180126538	0.9825331907	-0.0254219513843065
gene-LOC117896114	NC_048533	9012707	1.40754251731405E-18	1.2146907448	0.28058905643686
gene-LOC117896081	NC_048533	9015708.5	0.0065579431	0.778679175	-0.360899051547494
gene-LOC117896105	NC_048533	9018532	5.66570777E-12	1.1393547124	0.188216967548672
gene-LOC117896098	NC_048533	9020048	0.1512491369	1.102707905	0.141050687741945
gene-LOC117896090	NC_048533	9026335.5	1.0364011521175E-06	0.7265403522	-0.460885167225891
gene-LOC117896102	NC_048533	9035904.5	0.5197149851	0.6728896365	-0.571558193217712
gene-LOC117896076	NC_048533	9041482.5	3.9245871966E-08	0.6489610577	-0.62379618607545
gene-LOC117896118	NC_048533	9045807	0.0038781216	0.7537622959	-0.407818463427854
gene-LOC117896112	NC_048533	9046841	0.0401597509	1.169910716	0.226398431946217
gene-LOC117896097	NC_048533	9048654	5.57959726604203E-06	1.0988302483	0.135968530189455
gene-LOC117896077	NC_048533	9066467	7.2120096425879E-07	0.5571088568	-0.84396884304676
gene-LOC117896101	NC_048533	9083523.5	3.64768205E-11	1.125351451	0.170375630270723
gene-LOC117897627	NC_048533	9087883	0.0277800369	1.1898940792	0.250833154865915
gene-LOC117896507	NC_048533	9093387.5	0.0001928666	1.0748565604	0.104144145017511
gene-LOC117896505	NC_048533	9097137.5	1.2317342870943E-07	0.6064898746	-0.721444535256838
gene-LOC117897549	NC_048533	9101815.5	2.5749447801582E-06	1.0899138178	0.12421406202225
gene-LOC117897552	NC_048533	9104441	0.1378570971	1.0464372222	0.065485764114028
gene-LOC117897553	NC_048533	9105740	0.0001494758	1.1053539033	0.144508354043241
gene-LOC117896129	NC_048533	9111977.5	1.4691727825E-10	0.8429834552	-0.246423778471066
gene-LOC117897159	NC_048533	9119991.5	0.161619388	0.4840458878	-1.04678427266972
gene-LOC117897158	NC_048533	9121499.5	0.0107740405	1.0990384013	0.136241796111692
gene-LOC117896711	NC_048533	9126433.5	0.7343269314	0.8496134636	-0.235121466557149
gene-LOC117897235	NC_048533	9138298.5	0.0723968651	0.8640122426	-0.21087634012226
gene-LOC117897258	NC_048533	9154285	4.0085853315322E-06	0.6336845635	-0.658163222851333
gene-LOC117897259	NC_048533	9156290.5	0.1633521993	1.0779288363	0.108261936062583
gene-LOC117898031	NC_048533	9159693	0.0148981631	2.3868265305	1.25509371820792
gene-LOC117898489	NC_048533	9174822	8.358673891E-11	0.5817322529	-0.781572801364527
gene-LOC117897769	NC_048533	9198892.5	8.02346666E-12	1.176600257	0.23462425648589
gene-LOC117897209	NC_048533	9201252	0.3928494763	1.1885412135	0.2491919306099
gene-LOC117897208	NC_048533	9203970	1.72384469E-12	0.7857310435	-0.347892533817448
gene-LOC117897883	NC_048533	9239930.5	0.8963192892	0.9866273218	-0.0194228557207863
gene-LOC117897255	NC_048533	9279417.5	6.191601615E-11	0.4956914061	-1.01248584815172
gene-LOC117898716	NC_048533	9301195	1.940793894E-11	0.7452151715	-0.424271049130344
gene-LOC117898718	NC_048533	9322983	1.9137635136E-10	1.0970765943	0.133664253507039
gene-LOC117897501	NC_048533	9326836	0.3858542599	1.0977427241	0.134539972232949
gene-LOC117897500	NC_048533	9331112	0.1026912661	1.2829636822	0.359480331572141
gene-LOC117898014	NC_048533	9338255.5	0.0136815322	0.8936489283	-0.16221991770162
gene-LOC117898791	NC_048533	9350543	0.0020045402	0.6267850147	-0.673957406902703
gene-LOC117898057	NC_048533	9361586.5	0.4699275626	0.9182956955	-0.12296931190106
gene-LOC117896131	NC_048533	9434433.5	2.097309155E-11	0.6473865041	-0.627300804519376
gene-LOC117898279	NC_048533	9475841.5	1.31140862763966E-05	1.2362228185	0.305938800016647
gene-LOC117898336	NC_048533	9478424.5	0.0875628132	1.3531501854	0.436321972135744
gene-LOC117898792	NC_048533	9480536.5	0.882546505	0.9061504435	-0.142177501488888
gene-LOC117898367	NC_048533	9482038	0.0488070102	1.3021167216	0.380858777325257
gene-LOC117897844	NC_048533	9486827.5	3.58872893002776E-06	1.0909154133	0.125539243234807
gene-LOC117897898	NC_048533	9515984.5	0.0470487011	0.6377564417	-0.648922528951876
gene-LOC117899714	NC_048533	9553696	7.1909499206215E-07	0.6641792873	-0.59035536237422
gene-LOC117896461	NC_048533	9582562	2.67506805190107E-06	1.3145511137	0.394570239367787
gene-LOC117896462	NC_048533	9583929	0.5102881988	1.0238278428	0.0339731457877903
gene-LOC117896460	NC_048533	9586804	2.43189145355877E-05	0.8138837941	-0.297105272930912
gene-LOC117897145	NC_048533	9590983.5	5.65464864769114E-06	0.8869367704	-0.173096836225564
gene-LOC117897147	NC_048533	9593084.5	0.1360756005	1.1056300575	0.144868742272189
gene-LOC117896433	NC_048533	9601514.5	0.1225413181	1.0672174276	0.093854130955604
gene-LOC117898082	NC_048533	9610459	0.6951355481	0.946038658	-0.0800289572366719
gene-LOC117898084	NC_048533	9611956.5	0.2382011712	1.0337597233	0.0479008991094593
gene-LOC117897489	NC_048533	9613257.5	0.7769134621	0.9436822537	-0.0836269219296579
gene-LOC117897490	NC_048533	9615376	0.5586034634	1.1431072326	0.192960746232865
gene-LOC117897488	NC_048533	9619161.5	7.75465513751364E-05	0.9229552586	-0.115667381751312
gene-LOC117897491	NC_048533	9656898	0.6206958128	0.7458759636	-0.422992359282761
gene-LOC117897485	NC_048533	9668956.5	1.2506823465727E-07	0.6426469636	-0.637901680406889
gene-LOC117898086	NC_048533	9716838	5.3854017392E-10	1.2765259609	0.352222878348897
gene-LOC117897643	NC_048533	9718423.5	8.29440303110532E-06	1.1079789238	0.147930438410189
gene-LOC117897642	NC_048533	9719687.5	0.0053244088	1.1049479962	0.143978471526335
gene-LOC117898144	NC_048533	9723571	0.1775959498	1.5168655814	0.601093245347766
gene-LOC117896449	NC_048533	9727219	0.5338301285	1.1555225689	0.208545437842875
gene-LOC117896448	NC_048533	9730429.5	0.0748423754	1.9059273904	0.930493158332221
gene-LOC117896869	NC_048533	9732980.5	0.559296244	1.234522033	0.30395258505597
gene-LOC117897225	NC_048533	9738286.5	0.0003589696	1.0886644371	0.12255933556602
gene-LOC117899181	NC_048533	9747623	2.66984138429E-09	1.2260199867	0.293982498178726
gene-LOC117899176	NC_048533	9748903.5	0.4005524611	1.0244225282	0.0348108848784048
gene-LOC117899178	NC_048533	9760091.5	0.0140421817	1.1085396842	0.148660417633054
gene-LOC117899179	NC_048533	9761733	0.1637791078	1.0841344003	0.116543618893801
gene-LOC117899175	NC_048533	9769380	1.58217249068255E-05	0.4357748835	-1.19834504780072
gene-LOC117896638	NC_048533	9803143	0.9343970126	1.0515794474	0.0725578505833797
gene-LOC117897454	NC_048533	9817020	2.0322224827742E-07	1.2344404593	0.30385725272681
gene-LOC117897456	NC_048533	9818392	1.64454369521044E-05	1.3052404398	0.384315591741852
gene-LOC117897455	NC_048533	9819016	3.6790072531895E-07	1.1099815347	0.150535676558874
gene-LOC117898248	NC_048533	9821469	0.5562609662	1.15691703	0.210285403166505
gene-LOC117896487	NC_048533	9827010.5	0.1705149679	1.3655439527	0.449475750809036
gene-LOC117897963	NC_048533	9830101	0.6375307095	1.0255661231	0.0364205121913324
gene-LOC117895996	NC_048533	9837325	3.3511907486E-10	0.490323523	-1.02819411910633
gene-LOC117897952	NC_048533	9845033.5	0.210658578	0.9541109774	-0.0677710118506271
gene-LOC117896598	NC_048533	9847010.5	0.2176880942	1.1534275008	0.205927325630433
gene-LOC117899412	NC_048533	9859160.5	0.0002785169	0.7156554311	-0.482662959208056
gene-LOC117899414	NC_048533	9873829	0.889247956	0.9907868337	-0.0133533977624381
gene-LOC117899413	NC_048533	9874143	0.23913328	1.0381564973	0.0540239397076249
gene-LOC117899417	NC_048533	9879591	0.6304830212	1.1261526628	0.171402414394517
gene-LOC117898800	NC_048533	9880971.5	0.9929400931	1.0086506609	0.0124265936179543
gene-LOC117899415	NC_048533	9884345.5	0.1481206009	1.0714951868	0.0996253693841599
gene-LOC117896075	NC_048533	9886261.5	1.50840860520279E-05	1.150195553	0.201879164960142
gene-LOC117896074	NC_048533	9889959.5	0.0459106488	0.9266946771	-0.109834009963889
gene-LOC117897710	NC_048533	9894245.5	0.7344438647	1.0108400776	0.0155547702348014
gene-LOC117898812	NC_048533	9896206.5	0.0158821957	2.262384526	1.17784415771247
gene-LOC117897109	NC_048533	9901580	0.7692141469	0.9523354401	-0.0704582728979104
gene-LOC117898646	NC_048533	9932906	9.062469097E-11	0.6934539377	-0.528128039387963
gene-LOC117898838	NC_048533	9940273	0.9109459021	0.9321346039	-0.10138979413091
gene-LOC117898839	NC_048533	9941241	0.0341613078	0.2905619201	-1.78308245345373
gene-LOC117898648	NC_048533	9967279.5	0.2674683749	0.6975081018	-0.519718120441882
gene-LOC117898650	NC_048533	9968597	0.0449895969	1.0488734312	0.0688405966978897
gene-LOC117898647	NC_048533	9975495.5	0.540698617	1.1008303666	0.138592172698954
gene-LOC117897436	NC_048533	9982371.5	0.8198855849	0.973503428	-0.0387420357672749
gene-LOC117896253	NC_048533	9991258.5	1.5335543012048E-06	0.709285874	-0.495560879443356
gene-LOC117896262	NC_048533	9998198	0.0019708718	2.0741104669	1.05249273397984
gene-LOC117896255	NC_048533	10010716.5	4.63334030271474E-06	0.7592186471	-0.397412668191769
gene-LOC117896256	NC_048533	10014807.5	4.1933855957863E-07	0.8691048034	-0.202397935996494
gene-LOC117896263	NC_048533	10017431.5	0.0608553859	1.7729688858	0.826167218303203
gene-LOC117898840	NC_048533	10019267	0.3474988306	0.7350444453	-0.444096608101236
gene-LOC117896261	NC_048533	10024999	1.08575607286127E-06	1.2202420239	0.287167321600457
gene-LOC117896258	NC_048533	10026027	0.2732820301	1.0691925365	0.0965216719940224
gene-LOC117896252	NC_048533	10033902	2.41756322653971E-31	0.7213018774	-0.471324916032238
gene-LOC117896465	NC_048533	10044521.5	0.0002774019	0.8632935536	-0.212076879272137
gene-LOC117897755	NC_048533	10049466	0.0012540936	0.866435258	-0.206836142907446
gene-LOC117896442	NC_048533	10052067.5	0.0004010658	1.0919209236	0.12686838074407
gene-LOC117896445	NC_048533	10054556.5	2.42545313486843E-05	1.3310619278	0.412577694353919
gene-LOC117896443	NC_048533	10059481	0.2052340606	1.1104909069	0.151197579626014
gene-LOC117896446	NC_048533	10060374	0.0217429588	1.0893129426	0.123418477359878
gene-LOC117898841	NC_048533	10066388.5	0.145975273	0.6115633037	-0.709426253195762
gene-LOC117897326	NC_048533	10075834.5	5.22460745E-12	0.8050454606	-0.312857840939189
gene-LOC117896344	NC_048533	10083138	1.2872980442609E-07	0.8569134244	-0.222778641422543
gene-LOC117896345	NC_048533	10088562	0.4795729655	1.0384291784	0.0544028267216101
gene-LOC117897740	NC_048533	10097262	1.55710319624421E-18	1.1295308048	0.175723616747974
gene-LOC117897737	NC_048533	10114846	4.60645762868689E-06	1.2299650339	0.298617302445729
gene-LOC117897736	NC_048533	10116948	0.050945273	0.6086563953	-0.716300081359788
gene-LOC117897738	NC_048533	10118996.5	0.3778394905	0.7318716774	-0.450337378902099
gene-LOC117898509	NC_048533	10125246.5	0.0048578159	0.6285882685	-0.669812747877661
gene-LOC117897735	NC_048533	10128065	0.1309181362	0.969162219	-0.0451899298048125
gene-LOC117897741	NC_048533	10145817.5	7.011775E-14	0.7035165192	-0.50734379525197
gene-LOC117897733	NC_048533	10196011	1.422922393E-11	0.6827327322	-0.550607174339812
gene-LOC117898842	NC_048533	10263773.5	0.708157514	1.4123959371	0.498144576157679
gene-LOC117897752	NC_048533	10273665	0.0164117772	1.1281242969	0.17392603284484
gene-LOC117898771	NC_048533	10277602.5	1.3170773816573E-19	0.7320874018	-0.449912196902474
gene-LOC117898774	NC_048533	10281747	0.1793853519	1.0270069038	0.0384458798494344
gene-LOC117898777	NC_048533	10282936	0.1450708903	1.1955148806	0.257632087418188
gene-LOC117898773	NC_048533	10284836	0.1022254688	0.9123897144	-0.132277912011703
gene-LOC117898855	NC_048533	10286988.5	1.565625E-14	0.6153960951	-0.700412805583371
gene-LOC117898776	NC_048533	10290370	0.9646992818	1.0017848271	0.00257266600636055
gene-LOC117898775	NC_048533	10294404	7.32900604669773E-16	1.1550905901	0.208006002085433
gene-LOC117897312	NC_048533	10302165	0.0504601238	1.0383595178	0.0543060436426317
gene-LOC117896232	NC_048533	10321691	0.0002832378	1.1886522633	0.249326720644815
gene-LOC117896231	NC_048533	10325244.5	1.60928730835882E-06	0.9035673024	-0.146296030352561
gene-LOC117898555	NC_048533	10353021	0.0552656359	0.9540423434	-0.0678747958918774
gene-LOC117898558	NC_048533	10357557	0.1234141603	1.1924797449	0.253964761257622
gene-LOC117898554	NC_048533	10376373.5	9.72701960372E-09	0.6027115224	-0.73046044895938
gene-LOC117898556	NC_048533	10401623.5	3.5055467E-12	0.6907899279	-0.533681047160443
gene-LOC117898856	NC_048533	10410878.5	0.0767305689	0.3597182365	-1.47506079379273
gene-LOC117897699	NC_048533	10425553	8.7891803825164E-07	0.684173736	-0.547565371766381
gene-LOC117898335	NC_048533	10492882	0.7339739547	1.2495133048	0.321366263302798
gene-LOC117896766	NC_048533	10519596	0.3938889568	2.6615053587	1.41224247100213
gene-LOC117897698	NC_048533	10609559.5	0.3039764764	0.9058394203	-0.142672770962093
gene-LOC117898857	NC_048533	10619976	0.0109419121	1.2936446135	0.371441338535645
gene-LOC117897901	NC_048533	10632397.5	0.000000013	1.2008498889	0.264055819590832
gene-LOC117898052	NC_048533	10634300	0.0011335849	1.1761815744	0.234110795093897
gene-LOC117899793	NC_048533	10635308	0.1304104178	1.3227296424	0.403518213976911
gene-LOC117899790	NC_048533	10637188.5	0.0024293186	1.1328178934	0.179915958771159
gene-LOC117899786	NC_048533	10638768	2.56198501402987E-05	1.1908374866	0.251976542275324
gene-LOC117899773	NC_048533	10642663	5.11310520767957E-15	0.8479219558	-0.23799661212934
gene-LOC117899788	NC_048533	10645067	0.0405920056	1.0566616324	0.0795134662092779
gene-LOC117899791	NC_048533	10657835	3.7448019E-13	1.1449154692	0.19524108594859
gene-LOC117899787	NC_048533	10661695.5	3.07342282E-12	1.1833578005	0.242886353441313
gene-LOC117899782	NC_048533	10664312.5	0.0822173749	1.0156926024	0.0224638390237522
gene-LOC117899780	NC_048533	10666608	0.472686788	0.9314310145	-0.102479173518907
gene-LOC117899781	NC_048533	10670227.5	0.2335722501	1.0591586825	0.0829187492035822
gene-LOC117899785	NC_048533	10671464.5	0.0012432393	2.4993832284	1.32157212564374
gene-LOC117899784	NC_048533	10673468.5	2.8762498261714E-07	1.1406961903	0.1899145995926
gene-LOC117899783	NC_048533	10676601.5	0.3473235669	0.8638951557	-0.211071860658149
gene-LOC117899792	NC_048533	10681995	3.46712808662314E-05	1.2149858269	0.280939484546821
gene-LOC117899776	NC_048533	10684945.5	0.3369622714	0.9551886869	-0.0661423452297034
gene-LOC117899774	NC_048533	10685394.5	0.8719104341	1.0029007393	0.00417882428901102
gene-LOC117897596	NC_048533	10848797	8.48168278773289E-05	0.8286091023	-0.27123642642766
gene-LOC117897841	NC_048533	10975840	0.5522559481	1.1898945934	0.250833778311012
gene-LOC117897840	NC_048533	10979276	0.2807344275	1.1858035434	0.245865012886036
gene-LOC117898001	NC_048533	10992752.5	0.0867259784	1.823927477	0.867048366206304
gene-LOC117898000	NC_048533	11009925.5	0.4124163949	0.9498182874	-0.0742765613829376
gene-LOC117898866	NC_048533	11012814	0.1763689766	0.6802445932	-0.555874510365068
gene-LOC117897983	NC_048533	11015502.5	0.8847405385	1.0372424101	0.0527531004959907
gene-LOC117897815	NC_048533	11018623	0.0259363733	1.1619788404	0.216583797548008
gene-LOC117897880	NC_048533	11023545	0.7920976141	1.0540425237	0.0759330714282435
gene-LOC117898867	NC_048533	11027641	0.0343367691	0.7938316164	-0.333095072339042
gene-LOC117897193	NC_048533	11029732.5	0.0945669128	1.2777413387	0.353595811915772
gene-LOC117897192	NC_048533	11032692	0.6174895195	0.9937850017	-0.00899432612905595
gene-LOC117898108	NC_048533	11036460.5	0.0006106168	1.3908008369	0.47591584030524
gene-LOC117898107	NC_048533	11038474	0.1249673424	1.1868720345	0.247164395683892
gene-LOC117899603	NC_048533	11063706.5	0.3745389356	1.4277544246	0.513747855502043
gene-LOC117899599	NC_048533	11071590.5	7.36824933369E-09	1.0840845814	0.116477321641916
gene-LOC117899602	NC_048533	11079363	0.0009043253	1.2565956927	0.329520540002481
gene-LOC117899601	NC_048533	11080853.5	0.1507412166	1.0450969349	0.0636367614580685
gene-LOC117899600	NC_048533	11083670.5	7.51298456520308E-17	1.1085206602	0.148635658874884
gene-LOC117899281	NC_048533	11085943.5	4.22217324002845E-05	1.2902711429	0.367674271394731
gene-LOC117899278	NC_048533	11087128	0.0028248997	1.0922538759	0.127308225243598
gene-LOC117899276	NC_048533	11090316	0.0755614652	1.0485256214	0.0683621150492877
gene-LOC117899277	NC_048533	11099200	5.30668146053909E-06	0.8807562025	-0.183185365320989
gene-LOC117899279	NC_048533	11103626	0.0378030142	1.1798000376	0.238542360257565
gene-LOC117899280	NC_048533	11104595.5	0.3544243183	1.3739669041	0.458347253161935
gene-LOC117896688	NC_048533	11106250.5	0.0187742734	1.077826179	0.108124533457295
gene-LOC117896692	NC_048533	11107733.5	0.0001164712	0.7483381956	-0.418237681930388
gene-LOC117896689	NC_048533	11109232.5	0.0147384906	1.1009014487	0.138685326454093
gene-LOC117896691	NC_048533	11111205	0.4493752044	1.0680623471	0.0949958654024551
gene-LOC117898016	NC_048533	11121486	0.0007187705	0.7973275299	-0.32675561195641
gene-LOC117898004	NC_048533	11132011	8.26488033681E-09	0.7714587443	-0.374339087780587
gene-LOC117897354	NC_048533	11135284	2.20332941008445E-06	0.7054472096	-0.503389968546545
gene-LOC117897358	NC_048533	11138927	0.1842353709	0.7743587646	-0.368925965222964
gene-LOC117897351	NC_048533	11140440	0.3508220752	1.0535850807	0.0753068215569908
gene-LOC117897355	NC_048533	11142210.5	1.1199239E-13	1.2554681372	0.328225414601557
gene-LOC117897349	NC_048533	11143663.5	0.0203879277	1.0873275231	0.120786572177311
gene-LOC117897353	NC_048533	11145647.5	1.076176933E-11	1.182802653	0.24220938450734
gene-LOC117897348	NC_048533	11148806	0.014395004	0.8983800479	-0.154602207571114
gene-LOC117897347	NC_048533	11157166.5	0.2420378202	0.9610389541	-0.0573331854825998
gene-LOC117897359	NC_048533	11162875.5	2.5591699573129E-06	1.1270073154	0.172496880068297
gene-LOC117897356	NC_048533	11163767.5	0.0002798011	1.1580590002	0.211708756891577
gene-LOC117897357	NC_048533	11164660	0.0034891719	1.0717175664	0.0999247572510782
gene-LOC117897350	NC_048533	11166345	4.2928121709048E-07	0.6887783686	-0.537888259939402
gene-LOC117896709	NC_048533	11171258.5	0.357164283	0.4439427993	-1.17155429327241
gene-LOC117896708	NC_048533	11172162.5	0.1800921551	2.2672807701	1.18096305916387
gene-LOC117897003	NC_048533	11220998	9.82422217842741E-05	0.7613572637	-0.393354503682298
gene-LOC117898298	NC_048533	11262634	0.7064230716	1.5021457132	0.58702476592455
gene-LOC117897554	NC_048533	11300065	0.0870268839	0.9110296399	-0.134430102724882
gene-LOC117897779	NC_048533	11320989	0.0930557415	1.8478338062	0.885835006887596
gene-LOC117897780	NC_048533	11323177.5	0.3929583765	1.0291960173	0.0415177793698767
gene-LOC117899026	NC_048533	11325790.5	0.8432924362	1.000603869	0.000870935872517647
gene-LOC117899025	NC_048533	11365323.5	4.29241344861469E-05	0.6646658519	-0.589298859481361
gene-LOC117898571	NC_048533	11484826	4.48071367229E-09	0.678328575	-0.559943826398647
gene-LOC117898575	NC_048533	11550485	0.0251317684	0.7060249949	-0.502208835781889
gene-LOC117897604	NC_048533	11590926.5	1.297224629354E-05	1.1408361182	0.19009156249329
gene-LOC117897617	NC_048533	11592147	6.354721328636E-08	1.1479968838	0.199118725870406
gene-LOC117897609	NC_048533	11593768	1.00057874102747E-06	0.8009983298	-0.320128860482802
gene-LOC117897618	NC_048533	11595063.5	0.0079335063	1.2615829022	0.335235013022909
gene-LOC117897612	NC_048533	11595905.5	0.0065884095	1.1410130738	0.190315322212368
gene-LOC117897602	NC_048533	11597776	1.2618394738218E-07	1.2038050869	0.267601818238237
gene-LOC117897607	NC_048533	11599834	0.0657788666	1.0907982802	0.125384330751873
gene-LOC117897614	NC_048533	11601079	0.4431757553	1.1923407058	0.253796538094132
gene-LOC117897608	NC_048533	11604581	0.745722627	0.9885018719	-0.0166843969366322
gene-LOC117897606	NC_048533	11605343.5	0.031653026	0.9096103662	-0.13667939916631
gene-LOC117897613	NC_048533	11612732.5	0.0020848449	1.121143377	0.164970788455465
gene-LOC117897605	NC_048533	11614026.5	0.1154636888	1.1218248238	0.16584741251896
gene-LOC117897616	NC_048533	11617577	2.10860616961169E-15	1.0639102	0.0893763844085937
gene-LOC117898962	NC_048533	11621635.5	4.405787524402E-08	1.1025715335	0.14087225911872
gene-LOC117898960	NC_048533	11624770	0.0208166507	0.892683997	-0.163778531683361
gene-LOC117898961	NC_048533	11627775	0.6095581218	1.0126568757	0.0181454203558302
gene-LOC117898959	NC_048533	11635072	0.4504468576	1.0157216895	0.0225051538998897
gene-LOC117898957	NC_048533	11640725.5	2.36272930694843E-05	0.7592352886	-0.397381045751392
gene-LOC117896574	NC_048533	11653867.5	0.9180751047	1.0544554986	0.076498210063954
gene-LOC117896573	NC_048533	11657442.5	0.4193536707	0.4438736905	-1.17177889582122
gene-LOC117897688	NC_048533	11660551.5	0.5478152554	1.0297610892	0.0423096622563823
gene-LOC117897689	NC_048533	11664549.5	0.0001222989	1.102329747	0.140555851133486
gene-LOC117897687	NC_048533	11669357.5	0.0001319719	1.0952811396	0.131301232061334
gene-LOC117897686	NC_048533	11677098.5	0.0014985873	1.0511296321	0.0719406027492863
gene-LOC117897695	NC_048533	11682973.5	0.0098371359	1.348555247	0.431414626460614
gene-LOC117897693	NC_048533	11684259.5	0.2297959354	1.1576057507	0.211143993953391
gene-LOC117897694	NC_048533	11685404.5	2.65584563125133E-06	1.4578319312	0.54382440553545
gene-LOC117897692	NC_048533	11686590.5	0.5517105008	1.0487185358	0.0686275268259999
gene-LOC117897690	NC_048533	11687711.5	0.9613672105	1.0059473603	0.00855481307475102
gene-LOC117897696	NC_048533	11688600.5	0.1546622905	2.297448926	1.200032789686
gene-LOC117897685	NC_048533	11699502	0.000527617	0.703511193	-0.507354717684073
gene-LOC117897697	NC_048533	11710917.5	0.0158595832	1.1822677605	0.241556814701459
gene-LOC117896421	NC_048533	11728829	0.0186565924	1.3443276912	0.42688485005497
gene-LOC117896938	NC_048533	11747910	0.162353669	0.3152385004	-1.66548435151385
gene-LOC117898652	NC_048533	11755454	0.0160396326	1.1226296882	0.166882117318753
gene-LOC117898653	NC_048533	11761172.5	0.514091454	1.0525731487	0.073920497044354
gene-LOC117898651	NC_048533	11766454	0.0106308852	1.141549545	0.190993476097563
gene-LOC117898654	NC_048533	11771352	0.028463486	0.902514243	-0.147978394861708
gene-LOC117898655	NC_048533	11776495	9.44769819725237E-06	0.7436239322	-0.427354893335375
gene-LOC117896372	NC_048533	11910595	0.0026381403	0.7911321013	-0.338009482391481
gene-LOC117896374	NC_048533	11929810	0.3622672367	1.250659273	0.32268879821068
gene-LOC117896375	NC_048533	11942374	0.0669467951	1.20366789	0.267437385831835
gene-LOC117896956	NC_048533	11966079.5	0.7130420866	0.8836419353	-0.178466208093513
gene-LOC117896820	NC_048533	11984567	0.5956434633	1.8998646265	0.925896624011471
gene-LOC117896716	NC_048533	11994860	0.0877354096	7.8132896923	2.96593010579349
gene-LOC117897646	NC_048533	12024561	0.2883227317	0.2748591775	-1.86323544337165
gene-LOC117898876	NC_048533	12035209.5	0.0002414779	0.3018413736	-1.72813752428944
gene-LOC117896840	NC_048533	12053504.5	6.79549351750459E-06	1.1830969347	0.242568282876156
gene-LOC117896838	NC_048533	12071304	3.15338941969246E-06	0.9045193086	-0.144776794778114
gene-LOC117899826	NC_048533	12088245	0.0009622536	0.369693327	-1.43559909191101
