gene	chr_name	meanPos	Pvalue	FC	Log2FC
gene-LOC117893682	NC_048532	7998497.5	0.274914881678221	1.32873767327292	0.410056307906504
gene-LOC117895664	NC_048532	8014171.5	0.0846341141272364	1.2413186762637	0.311873537422722
gene-LOC117895667	NC_048532	8025494	0.319566436035166	0.917651332714632	-0.123981998017671
gene-LOC117893876	NC_048532	8027737.5	0.0545414065817719	1.19451526155329	0.256425286298716
gene-LOC117895434	NC_048532	8030507	0.0138335525780966	0.824429181024507	-0.278532524296615
gene-LOC117895433	NC_048532	8036431	0.412278915363742	1.06255328253471	0.087535188093824
gene-LOC117895436	NC_048532	8041423	0.486937703682363	0.970972930619919	-0.0424970190212353
gene-LOC117895435	NC_048532	8043676.5	0.0568526335434895	0.885679368367187	-0.175143582773483
gene-LOC117895419	NC_048532	8048853	0.167784614403542	1.14177908694387	0.191283542994267
gene-LOC117895420	NC_048532	8051831	0.396689462342544	0.943866292651494	-0.0833455918584338
gene-LOC117895416	NC_048532	8054643	1.69240317177087E-09	0.914758880777289	-0.128536578101452
gene-LOC117895418	NC_048532	8057860.5	0.298478291237421	1.10457391582524	0.143489964122282
gene-LOC117895421	NC_048532	8066516.5	0.148926449976916	1.09772530206461	0.134517075352866
gene-LOC117893858	NC_048532	8075584	0.100723806294991	0.614713587247709	-0.702013721028615
gene-LOC117893859	NC_048532	8077066.5	0.918859520940926	1.04820750206091	0.0679243395486253
gene-LOC117893857	NC_048532	8078846.5	0.236076709271665	0.886970449991176	-0.173042053902547
gene-LOC117893856	NC_048532	8080990.5	0.119416316474356	0.833335034026765	-0.263031461538422
gene-LOC117893624	NC_048532	8083942	0.124972765333962	0.885622558570176	-0.17523612398422
gene-LOC117893623	NC_048532	8108495	0.124581085078616	1.40097788612627	0.486434183586173
gene-LOC117893625	NC_048532	8103318	0.719359939056256	0.888832692343078	-0.170016213113295
gene-LOC117894170	NC_048532	8182211	0.332338447827528	1.18877937955834	0.249480996370252
gene-LOC117894171	NC_048532	8172709.5	0.303665980206376	0.417398230922699	-1.26050360901457
gene-LOC117894175	NC_048532	8203126	0.728190174359178	0.792829620813631	-0.334917230997375
gene-LOC117894172	NC_048532	8207111.5	0.679452063151734	1.32138420289414	0.402050002557878
gene-LOC117895737	NC_048532	8228151.5	0.85662534644544	1.25013283975656	0.322081404547676
gene-LOC117895736	NC_048532	8242434	0.0733158632287453	1.5583542758776	0.640023252622479
gene-LOC117893475	NC_048532	8255536	0.000437434259359674	0.848961814635055	-0.23622843047956
gene-LOC117893476	NC_048532	8256993	0.460257256561894	0.899982591321055	-0.152030999731371
gene-LOC117893474	NC_048532	8258714	0.488519900169511	0.958188902010948	-0.0616179909834251
gene-LOC117893374	NC_048532	8259801	0.569519636601946	0.942515499817075	-0.0854117509619137
gene-LOC117893473	NC_048532	8261278	0.762671365883237	0.958634693172633	-0.0609469425766278
gene-LOC117895870	NC_048532	8282674	0.146510708034459	1.33431604775093	0.416100425532244
gene-LOC117893870	NC_048532	8303755	0.347738758474825	1.11024079273887	0.150872607040176
gene-LOC117893927	NC_048532	8309157	0.664215987307819	1.09023097236109	0.124633811497392
gene-LOC117894387	NC_048532	8381775.5	0.203771613430904	1.40777221769873	0.493413919926235
gene-LOC117894388	NC_048532	8401261	0.0511979736013189	7.68860258941196	2.94272141086296
gene-LOC117894389	NC_048532	8403491.5	0.133855781970228	3.28028490442982	1.71382112348903
gene-LOC117894391	NC_048532	8495436	0.355735565953914	1.22090631456895	0.287952500331596
gene-LOC117895374	NC_048532	8516629	0.419456408017935	1.14578924043064	0.196341695273883
gene-LOC117895373	NC_048532	8535009	0.739573295632518	1.00999573627254	0.0143492026092957
gene-LOC117895368	NC_048532	8531880	1.76469317723236E-05	1.09001175547204	0.124343694148768
gene-LOC117895370	NC_048532	8537806	0.0594023636998623	0.793109826814226	-0.33440743623529
gene-LOC117893379	NC_048532	8568355	0.737379783004313	1.08383287085799	0.116142307454035
gene-LOC117893491	NC_048532	8612607.5	0.748047015135027	1.05400926863061	0.0758875536436445
gene-LOC117894915	NC_048532	8659870	0.0263302824801975	1.58445632465354	0.663987892554366
gene-LOC117893672	NC_048532	8696470	0.188659128666364	0.773373942801043	-0.370761938205211
gene-LOC117893517	NC_048532	8711776.5	0.679603442382578	1.06401283909499	0.0895155594734245
gene-LOC117893589	NC_048532	8727456.5	0.430428394869551	1.15004846427225	0.201694659162676
gene-LOC117894247	NC_048532	8737926	0.20384660739924	1.2616550103953	0.335317470674068
gene-LOC117894563	NC_048532	8755318	0.198244988273531	1.2966200173893	0.374755750717746
gene-LOC117895781	NC_048532	8757392	0.72237678675851	1.0381685911332	0.0540407460480985
gene-LOC117895782	NC_048532	8758845	0.400307194104842	1.02610883637103	0.0371837615153865
gene-LOC117895783	NC_048532	8760888	0.315571104042314	0.929280892093174	-0.105813351478746
gene-LOC117895780	NC_048532	8769159.5	0.176880687080089	1.27863020659633	0.354599081851299
gene-LOC117895459	NC_048532	8785918.5	0.365381784981776	1.30197960742244	0.380706852112674
gene-LOC117893388	NC_048532	8790357	0.429887241718665	0.770874067472942	-0.375432898912512
gene-LOC117895461	NC_048532	8793210	0.073798847530795	1.16248996194467	0.217218258659228
gene-LOC117895462	NC_048532	8795976	0.000976252206089866	1.24752632180851	0.3190702555962
gene-LOC117895463	NC_048532	8798991.5	0.00214345071982181	1.89083044046011	0.919019995929011
gene-LOC117895460	NC_048532	8802555	0.441656730831938	0.946565486215887	-0.0792257755714356
gene-LOC117895464	NC_048532	8804610.5	0.048476075387968	0.797106478939853	-0.327155639959154
gene-LOC117893085	NC_048532	8842256	0.0425782498747883	1.37774570723006	0.462309632038828
gene-LOC117893087	NC_048532	8859057	0.00128413439265323	1.703745282607	0.768709662448588
gene-LOC117895018	NC_048532	8910799.5	0.121249054713709	1.70009326562052	0.765613893514379
gene-LOC117895020	NC_048532	8864301.5	0.000783893616202653	0.820723943671676	-0.28503105201707
gene-LOC117893880	NC_048532	8959689.5	0.101522349202989	1.31826711450893	0.398642726743822
gene-LOC117893949	NC_048532	8965082	0.991212270205889	0.995441391223811	-0.0065917182483437
gene-LOC117893893	NC_048532	8986774	0.104224211799432	1.58876172034001	0.667902768071489
gene-LOC117893895	NC_048532	8978932.5	0.0583062422501426	3.62678060297091	1.85868947412554
gene-LOC117893846	NC_048532	9008938.5	0.0205921799867974	0.4133991822145	-1.27439256005785
gene-LOC117894891	NC_048532	9010916.5	0.971179761157235	0.979419843409327	-0.0300006690079073
gene-LOC117894892	NC_048532	9013006	0.957334164259089	0.991060122013946	-0.0129555146699767
gene-LOC117894893	NC_048532	9013150.5	0.072818564885699	0.240383698571746	-2.0565890307314
gene-LOC117893932	NC_048532	9014730.5	0.962150524349232	0.999509535520941	-0.000707764252474874
gene-LOC117895902	NC_048532	9015770	0.0203590193613038	1.87989186594966	0.910649678421588
gene-LOC117895900	NC_048532	9016007.5	0.115672208715103	1.70505160639618	0.769815405621956
gene-LOC117895901	NC_048532	9016235	0.0937927260873369	1.99330814011825	0.995164749744287
gene-LOC117893931	NC_048532	9016916	0.00166504956541932	0.812887016296283	-0.298873249790429
gene-LOC117895276	NC_048532	9023299	0.766113072727583	1.02880475025957	0.0409692090927525
gene-LOC117895281	NC_048532	9029968.5	0.458695743533605	0.978589250086278	-0.0312246601977488
gene-LOC117895278	NC_048532	9031970.5	0.410851796586713	0.938668249458074	-0.0913127340576772
gene-LOC117895282	NC_048532	9033262	0.030574041098851	1.16474458259919	0.220013620272114
gene-LOC117895279	NC_048532	9036344	0.823952716887015	0.975859210744014	-0.0352550727269678
gene-LOC117895277	NC_048532	9036754	0.114988840977891	0.912739213750699	-0.131725380101837
gene-LOC117895283	NC_048532	9037849	0.437955629496669	0.933690060520828	-0.0989843697458266
gene-LOC117894294	NC_048532	9039379.5	0.12171587977536	0.892206864979566	-0.164549846087832
gene-LOC117894295	NC_048532	9041133	0.424446148796833	0.952822323630363	-0.0697208804536622
gene-LOC117893544	NC_048532	9044996	0.962627919039906	0.999808995440543	-0.000275587650802933
gene-LOC117895053	NC_048532	9056917.5	0.936194556998608	1.01921674465404	0.0274608848564761
gene-LOC117895050	NC_048532	9061899.5	0.514112618942906	1.09780928878041	0.134627451403373
gene-LOC117895052	NC_048532	9066492	0.195939734275733	0.92760777745302	-0.108413178691864
gene-LOC117895058	NC_048532	9068776.5	0.636724838145576	1.12830826543476	0.174161280729302
gene-LOC117895056	NC_048532	9069582.5	0.221291417600875	1.25075854030176	0.322803303227221
gene-LOC117895055	NC_048532	9072394.5	0.802121321376707	1.02357640729622	0.033618799784831
gene-LOC117895057	NC_048532	9074606	0.100977915457807	0.944215118644029	-0.0828125115237839
gene-LOC117895054	NC_048532	9076697.5	0.410363414304241	1.03214762570546	0.0456493308789163
gene-LOC117893389	NC_048532	9079046.5	0.0483756431576934	0.342270858953546	-1.54678962881152
gene-LOC117894019	NC_048532	9119128	0.346491991400059	1.51207127020732	0.596526141378715
gene-LOC117894021	NC_048532	9135837	9.06787647338061E-05	0.871114673624307	-0.199065447039775
gene-LOC117893790	NC_048532	9137842	0.214333719329935	0.900997712585401	-0.150404651496592
gene-LOC117893791	NC_048532	9139323	0.202003830397396	0.835424718991127	-0.25941826352657
gene-LOC117893793	NC_048532	9140606	0.733965319562913	0.973493523864438	-0.0387567133940117
gene-LOC117893792	NC_048532	9141236	0.211320824517586	0.929346069948428	-0.105712167356801
gene-LOC117895876	NC_048532	9190963	0.495097307530849	1.09296911612625	0.128252635556022
gene-LOC117895880	NC_048532	9243202.5	0.274543448238605	0.850401256591625	-0.233784366224875
gene-LOC117895881	NC_048532	9246500.5	0.384312833791966	0.878119847294761	-0.187510240208479
gene-LOC117895879	NC_048532	9247685	0.54879252643249	1.03558189485003	0.0504416478338552
gene-LOC117895875	NC_048532	9270642.5	0.0886707820489285	1.19138960128068	0.252645272078739
gene-LOC117895883	NC_048532	9294482	0.00202913107192471	0.772802325543391	-0.37182865929951
gene-LOC117895887	NC_048532	9297490	0.904158379185832	1.01234679581853	0.017703593294419
gene-Trnap-cgg-3	NC_048532	9299080.5	0.570489078935717	1.35434724353137	0.437597681522474
gene-LOC117895891	NC_048532	9300193	0.0377940725402201	0.776804281443665	-0.364376942533294
gene-LOC117895888	NC_048532	9308996	0.0628703397218053	1.28077996946965	0.35702265037095
gene-LOC117895885	NC_048532	9304045.5	0.671952651206916	0.594403080804225	-0.750486501471387
gene-LOC117895884	NC_048532	9306213.5	0.414535979463482	0.499245102521946	-1.00217981965068
gene-LOC117895882	NC_048532	9308245	0.216226905663818	0.254848392269891	-1.97228884296474
gene-LOC117893627	NC_048532	9320212.5	0.724629622397891	1.55618510623435	0.63801367726689
gene-LOC117893546	NC_048532	9338665	0.371258380525292	1.22851301483125	0.296913141650456
gene-LOC117894008	NC_048532	9400741.5	0.000385985417895513	1.80830525907938	0.854638238918162
gene-LOC117894009	NC_048532	9412020	0.50292407773794	0.928556338643208	-0.10693864889967
gene-LOC117894679	NC_048532	9438581.5	0.327968571325039	0.926599657805404	-0.109981945305448
gene-LOC117894680	NC_048532	9440179	0.377635062565833	0.910040043677381	-0.135998066560928
gene-LOC117893663	NC_048532	9461941.5	0.852348000298016	0.932550834398039	-0.100745724441698
gene-LOC117893352	NC_048532	9498058.5	0.688168226601717	1.06242972953073	0.0873674226996357
gene-LOC117893821	NC_048532	9636880	0.998752621022603	NA	NA
gene-LOC117893409	NC_048532	9656211.5	1	1.40160593190806	0.487080785870956
gene-LOC117893783	NC_048532	9668967	0.799894391293456	1.05118657846113	0.072018760575788
gene-LOC117893412	NC_048532	9707094.5	0.351987761844445	1.1621924705803	0.21684901311204
gene-LOC117893434	NC_048532	9724799	0.958101282572444	0.971573025344613	-0.0416056591970189
gene-LOC117893417	NC_048532	9731054.5	0.022236750247428	1.16071121564192	0.215009075058451
gene-LOC117894222	NC_048532	9748948	0.0925547392643017	1.46754958102264	0.553409245473075
gene-LOC117892964	NC_048532	9785209.5	0.0668834048011774	1.11146503794017	0.152462567902791
gene-LOC117892969	NC_048532	9773883.5	0.524104314595257	0.878604212205465	-0.186714678869653
gene-LOC117892962	NC_048532	9801318.5	0.03016399922005	1.26434744614943	0.338392974556786
gene-LOC117892965	NC_048532	9815589.5	0.0755147742490725	0.922817476058517	-0.115882769253744
gene-LOC117892963	NC_048532	9821417.5	0.00186507524368054	1.08952471918291	0.123698928751248
gene-LOC117894334	NC_048532	9824852.5	0.276928079569629	0.910878262196755	-0.134669842463673
gene-LOC117894234	NC_048532	9827542	0.0854089326052354	0.822488538014226	-0.281932520921252
gene-LOC117894236	NC_048532	9829318	0.189932467059134	0.837066363406427	-0.256586089361463
gene-LOC117894414	NC_048532	9839107.5	0.497058808590022	1.1148696823823	0.156875082729815
gene-LOC117893819	NC_048532	9849005.5	0.429166557269228	0.937899669247197	-0.0924944945574762
gene-LOC117893718	NC_048532	9851703	0.403998273801525	0.935111476716541	-0.0967897327539546
gene-LOC117893716	NC_048532	9853778.5	0.0270785412557788	0.917942033732109	-0.12352504177947
gene-LOC117893719	NC_048532	9855949	0.732538069980769	0.96441537987738	-0.0522734365890827
gene-LOC117894562	NC_048532	9858127.5	0.522909570436543	1.02216188830078	0.0316237060139617
gene-LOC117894950	NC_048532	9861329.5	0.203913375429377	1.23142402430933	0.30032762001437
gene-LOC117893891	NC_048532	9873204	0.665973313819241	1.05803430971799	0.0813864116272054
gene-LOC117893752	NC_048532	9888303.5	9.17898857623935E-07	0.952376792141428	-0.070395629959938
gene-LOC117893754	NC_048532	9886149.5	0.00174397341239721	1.18956374958437	0.25043258890872
gene-LOC117893753	NC_048532	9887627	0.0201061234200484	1.14459656071348	0.19483917699247
gene-LOC117895413	NC_048532	9895010	0.00861159356728308	0.902845512323114	-0.147448948457898
gene-LOC117895414	NC_048532	9899081.5	0.349909845661469	0.953414828328596	-0.0688240312693988
gene-LOC117895412	NC_048532	9909832	0.209304779176544	1.17696221679659	0.235068007279402
gene-LOC117895415	NC_048532	9923479.5	0.0561062026735371	0.585818020067104	-0.771475522937416
gene-LOC117895180	NC_048532	9941133	0.14088906618767	1.24023284577094	0.310611002792088
gene-LOC117895173	NC_048532	9950457	0.355481490957566	1.33596691411588	0.417884279195192
gene-LOC117895174	NC_048532	9971013.5	0.588802021709665	1.10907459957022	0.14935640861086
gene-LOC117895182	NC_048532	9999880	0.614902051652266	1.1045029631171	0.143397289103877
gene-LOC117895177	NC_048532	10040466.5	0.888899190230825	1.00694709711483	0.00998788916895599
gene-LOC117893425	NC_048532	10069589.5	0.0472553769441167	8.87902341177969	3.15040100580265
gene-LOC117895178	NC_048532	10096439	0.512020234775068	1.02261905571651	0.0322688148961134
gene-LOC117895181	NC_048532	10103509.5	0.125106082324254	1.07967676653779	0.11059946321234
gene-LOC117893260	NC_048532	10121214	0.147343995646269	0.208776294107108	-2.2599701871736
gene-LOC117893426	NC_048532	10131341.5	0.547193024980243	1.56714093430434	0.648134928425096
gene-LOC117893427	NC_048532	10146309.5	0.459970450267824	0.676141407651256	-0.564603092784222
gene-LOC117893246	NC_048532	10148069	0.475254085933673	1.58642442892231	0.665778798522636
gene-LOC117893253	NC_048532	10149386	0.523112966778958	1.8286287963479	0.870762244020546
gene-LOC117893430	NC_048532	10156183.5	0.526713504895163	0.708973360032286	-0.496196676267954
gene-LOC117893265	NC_048532	10167739.5	0.623916309792046	0.648488630767751	-0.624846813361452
gene-LOC117893432	NC_048532	10181616	0.125023390799434	0.843667820571056	-0.245253020063155
gene-LOC117893256	NC_048532	10189350.5	0.404932406982508	1.1402294639008	0.189324186775128
gene-LOC117893277	NC_048532	10188101	0.136946264236461	0.893577975650321	-0.162334467270741
gene-LOC117893244	NC_048532	10198291	0.124712214104565	0.914715899004094	-0.128604367602279
gene-LOC117893268	NC_048532	10199977.5	0.684093837096197	0.859002655458776	-0.219265503673465
gene-LOC117893243	NC_048532	10203543	0.0576667464228605	1.1312451018234	0.177911545486101
gene-LOC117893264	NC_048532	10206597.5	0.667291548305842	0.645754987918573	-0.630941212885399
gene-LOC117893241	NC_048532	10227555	0.170854349856823	1.11056883400885	0.151298815132172
gene-LOC117893267	NC_048532	10246856	0.556102313104744	0.938107694180909	-0.0921745421443578
gene-LOC117893270	NC_048532	10247462.5	0.748161073300636	1.1454741941504	0.195944957210366
gene-LOC117893250	NC_048532	10248520	0.518260213970622	1.09138498265452	0.126160097623903
gene-LOC117893274	NC_048532	10250655	0.0586526116292124	3.38752743720709	1.76023263159191
gene-LOC117893234	NC_048532	10253348	0.146555917080211	0.883151569414802	-0.179267035634563
gene-LOC117893437	NC_048532	10264645.5	NaN	0.524562730995965	-0.93081278388625
gene-LOC117893242	NC_048532	10269888.5	0.327682633998969	0.880578054180322	-0.183477205097844
gene-LOC117893238	NC_048532	10273713	0.000777572004696738	0.943627445462876	-0.0837107148248641
gene-LOC117893229	NC_048532	10280801	0.0220181042174946	0.523475703425246	-0.933805517351831
gene-LOC117893247	NC_048532	10286695.5	0.0744888293308585	0.900432758341994	-0.151309550936418
gene-LOC117893251	NC_048532	10289821	0.958640538270897	0.999458573582297	-0.000781324741845779
gene-LOC117893235	NC_048532	10294993	0.0745613063825864	0.879348729633064	-0.1854926761194
gene-LOC117893232	NC_048532	10314915	0.151688663173247	1.28518098527089	0.361971540871906
gene-LOC117893440	NC_048532	10315199	0.308167723179904	1.22994767830834	0.298596944954262
gene-LOC117893257	NC_048532	10330466	0.318555385618624	0.861503901460428	-0.215070764943388
gene-LOC117893269	NC_048532	10332070.5	0.908330332140482	0.992004973332753	-0.0115807414279185
gene-LOC117893276	NC_048532	10336097.5	0.167642418264998	1.1556550566691	0.208710842219896
gene-LOC117893237	NC_048532	10339061.5	0.261220062505934	1.08803075902933	0.121719342683662
gene-LOC117893271	NC_048532	10390513.5	0.189238620748437	1.54125174337812	0.624102526525308
gene-LOC117893233	NC_048532	10509879.5	0.0100403400979303	1.64215240309936	0.715588025405948
gene-LOC117893230	NC_048532	10497055	0.186344000846861	1.67093391786593	0.740654678789724
gene-LOC117893236	NC_048532	10539246	0.170902760054913	1.05584824193907	0.0784024896817446
gene-LOC117893240	NC_048532	10569167.5	0.577712756200662	1.05914066471144	0.0828942067098746
gene-LOC117893252	NC_048532	10579946	0.654696911871793	1.79990281694283	0.847919012499579
gene-LOC117893255	NC_048532	10581739.5	0.998332013889038	0.997942729505609	-0.00297107113748651
gene-LOC117893275	NC_048532	10587849.5	0.503448719299021	1.62054972100367	0.696483285478326
gene-LOC117894249	NC_048532	10601353.5	0.211269510416261	0.878713977932794	-0.186534451439499
gene-LOC117893605	NC_048532	10632460.5	0.349705402563817	1.21053486757649	0.275644634524982
gene-LOC117895227	NC_048532	10662861.5	0.100033310728571	1.17926079544087	0.237882807954823
gene-LOC117895224	NC_048532	10664843	0.481982336749425	1.12358379298362	0.168107719723979
gene-LOC117895223	NC_048532	10667548.5	0.727919430670304	0.963085594475901	-0.0542640712336961
gene-LOC117895229	NC_048532	10669700	0.426083909050073	0.93842791055218	-0.091682172509417
gene-LOC117895225	NC_048532	10671933.5	0.556034950210016	1.03159622065142	0.0448783928021559
gene-LOC117895226	NC_048532	10673791.5	0.00518313142463349	0.770461554521523	-0.376205125798119
gene-LOC117895230	NC_048532	10674937	0.153569968350195	0.801410130034837	-0.31938734895861
gene-LOC117895228	NC_048532	10678686.5	0.00809627880167613	1.13383040996328	0.181204868673646
gene-LOC117893866	NC_048532	10682810	0.604721093046103	0.823576375498393	-0.280025648404504
gene-LOC117893867	NC_048532	10683839	0.133291848123386	0.810022498475401	-0.303966115299835
gene-LOC117893865	NC_048532	10685656.5	0.148059010555278	0.865776368588111	-0.207933672237328
gene-LOC117893129	NC_048532	10691185	0.903814903448771	0.995327964853277	-0.00675611666240705
gene-LOC117893130	NC_048532	10690306.5	2.99982029886579E-09	1.16850024899928	0.224658041549057
gene-LOC117894081	NC_048532	10696199	0.402710872159083	0.963370673097708	-0.0538370887748965
gene-LOC117894090	NC_048532	10697944.5	0.276660880371976	0.901908492905002	-0.148947028955607
gene-LOC117894083	NC_048532	10699444.5	0.0841270920771853	0.898049492182784	-0.155133139721478
gene-LOC117894085	NC_048532	10701209	0.00729659690507271	1.29848186200919	0.376825861708156
gene-LOC117894092	NC_048532	10709260	0.0269360518050868	1.08626528556995	0.11937647831545
gene-LOC117894086	NC_048532	10712698.5	0.00267566738139331	0.764889676557054	-0.386676418404791
gene-LOC117894095	NC_048532	10714887	0.238856837236662	0.941866729178444	-0.0864051568703399
gene-LOC117894080	NC_048532	10723334	0.000419887132698149	1.53707158176754	0.620184353224088
gene-LOC117894084	NC_048532	10721623.5	2.09670325813272E-05	1.514648508354	0.598983038524173
gene-LOC117894087	NC_048532	10727275.5	0.000232558866527423	1.43147771112292	0.517505206975221
gene-LOC117894091	NC_048532	10737359	0.311565095110686	1.02621969861971	0.037339623906643
gene-LOC117894094	NC_048532	10736280	0.429645130756181	1.06722317821754	0.0938619047839175
gene-LOC117894088	NC_048532	10741988	0.327541841647313	0.926738865734212	-0.109765217938731
gene-LOC117894082	NC_048532	10746749.5	0.793651591935425	0.973983584864326	-0.0380306369887755
gene-LOC117894111	NC_048532	10753431	0.227989878740618	0.787818532484224	-0.344064739869134
gene-LOC117894103	NC_048532	10758900.5	0.390169177079589	0.977977136545387	-0.0321273570903742
gene-LOC117894110	NC_048532	10758200	0.00375665649172342	0.811870877034882	-0.300677800819756
gene-LOC117894109	NC_048532	10768076.5	0.126082321779893	1.08462140054678	0.117191541405379
gene-LOC117894105	NC_048532	10770712.5	0.132182654954679	0.934555967719568	-0.0976470297038166
gene-LOC117894108	NC_048532	10776216.5	0.00700084857138667	0.741584531898011	-0.431316942599706
gene-LOC117894112	NC_048532	10777264	0.475000601956214	0.95126484166777	-0.0720810371164333
gene-LOC117894104	NC_048532	10779115.5	0.0510353222256709	1.24886341397302	0.320615700517525
gene-LOC117893288	NC_048532	10781624.5	0.39416261568144	0.880394174734369	-0.183778495443491
gene-LOC117894304	NC_048532	10784100	0.494213817166776	0.96290251395706	-0.0545383505568697
gene-LOC117893828	NC_048532	10786103.5	0.233684353311892	1.44166164126108	0.527732603029115
gene-LOC117893843	NC_048532	10787398	0.0543281297499145	0.796602306156315	-0.328068438590407
gene-LOC117893842	NC_048532	10789821	0.954906704252306	0.998288120098229	-0.00247183699308273
gene-LOC117894293	NC_048532	10798777	0.20512689456291	1.36773705287947	0.451790899105618
gene-LOC117895048	NC_048532	10804914	0.435765983452153	1.08053304830548	0.111743197970009
gene-LOC117895047	NC_048532	10805640.5	0.142213666444061	0.848679654548924	-0.236708002837016
gene-LOC117895045	NC_048532	10807156	0.00894951690122167	0.955176588640125	-0.0661606182791026
gene-LOC117895043	NC_048532	10810471	0.352904549515489	0.945676883284975	-0.0805807638717173
gene-LOC117895049	NC_048532	10815116	0.00174748817240753	0.895453449604006	-0.159309659628706
gene-LOC117895046	NC_048532	10819027	0.359564397260722	0.96788452027514	-0.0470931671857873
gene-LOC117895044	NC_048532	10824053	0.535481567070729	1.06446212823608	0.0901246220514196
gene-LOC117894115	NC_048532	10827676	0.00834507103682448	0.858733807561072	-0.21971710441699
gene-LOC117893446	NC_048532	10830488.5	0.582058288759877	0.701684699746208	-0.511105190137155
gene-LOC117895611	NC_048532	10832225.5	0.436190324238103	0.513156604820944	-0.962528921062831
gene-LOC117895601	NC_048532	10833234.5	0.394526841003487	0.32057302467019	-1.6412750630689
gene-LOC117895603	NC_048532	10839127.5	0.0190970036043518	1.5238530365741	0.607723773153161
gene-LOC117895610	NC_048532	10846288.5	2.98949659815173E-05	1.3689624362257	0.453082860171849
gene-LOC117895604	NC_048532	10842645.5	0.129895172331067	1.11564491883747	0.157877927395191
gene-LOC117895606	NC_048532	10844902.5	0.0250811556822591	1.11104631747862	0.15191896128492
gene-LOC117895605	NC_048532	10846939.5	9.83303618011084E-07	1.31368792940287	0.393622599728323
gene-LOC117895600	NC_048532	10886420	0.0299511236524092	1.69688103029541	0.762885419907397
gene-LOC117895609	NC_048532	10882940.5	0.111912361453051	1.52755333011863	0.611222748459457
gene-LOC117894835	NC_048532	10905250	1.17415282724109E-10	2.04722942972532	1.03367279194564
gene-LOC117893600	NC_048532	10919382	0.012835988738791	1.72641198563309	0.787776785898598
gene-LOC117893601	NC_048532	10920912	0.00643029174623764	2.9502565786888	1.56084042861183
gene-LOC117894307	NC_048532	10942369	0.0159741898289489	1.64270442808684	0.716072919427406
gene-LOC117894306	NC_048532	10944586.5	0.103599945886952	1.18862205899131	0.24929006050345
gene-LOC117893341	NC_048532	10947641.5	0.0181500336806388	1.09218785852974	0.127221024077999
gene-LOC117893447	NC_048532	10949284	0.653816216599215	0.819322547453095	-0.287496577083432
gene-LOC117895865	NC_048532	10960731.5	0.0768723654890563	1.0361690696631	0.0512594239354574
gene-LOC117895866	NC_048532	10970217.5	0.105196920261019	1.19413115264705	0.255961297978242
gene-LOC117893479	NC_048532	10980982	0.30102722595125	1.05909543333262	0.0828325940445236
gene-LOC117893959	NC_048532	10987036	0.115710411383473	2.08408171384301	1.05941184472052
gene-LOC117893448	NC_048532	10988478.5	0.729971703907234	0.767224103902105	-0.38228004862703
gene-LOC117895708	NC_048532	11038674.5	0.934175637391687	1.00317320134495	0.00457071377576312
gene-LOC117893449	NC_048532	11006534	0.914576774974422	1.03125578422347	0.0444022113314069
gene-LOC117895711	NC_048532	11032097.5	0.0031065094576598	0.828039434649441	-0.272228618444832
gene-LOC117895713	NC_048532	11078308	0.582737778046223	1.01792155711641	0.0256263889975514
gene-LOC117895712	NC_048532	11084574	0.609942743689211	0.941002222300102	-0.0877299648160665
gene-LOC117894978	NC_048532	11090131	0.0322200545781956	2.14901680885279	1.10367676706245
gene-LOC117894991	NC_048532	11096756.5	0.564494739970619	1.07418672949819	0.103244803663042
gene-LOC117894988	NC_048532	11098703.5	0.325136418735164	0.98243571661703	-0.0255650838030501
gene-LOC117894996	NC_048532	11101165.5	0.170611348749515	1.12531043347524	0.17032304504681
gene-LOC117893450	NC_048532	11103969.5	0.185253842186938	0.856033297140928	-0.224261180637317
gene-LOC117894997	NC_048532	11106353	0.603737936341481	1.0742505249812	0.103330482150331
gene-LOC117894998	NC_048532	11109010	0.291558064211692	1.09291746474677	0.128184455267339
gene-LOC117894994	NC_048532	11110572	0.00508584818465682	0.814342584324518	-0.296292247901951
gene-LOC117894993	NC_048532	11110876	0.406223437796106	1.71029412134121	0.774244448451669
gene-LOC117894986	NC_048532	11130631.5	0.651322146730274	1.03465155439965	0.049144984749848
gene-LOC117894990	NC_048532	11150354.5	0.00100288127650806	0.788947141249476	-0.341999450683907
gene-LOC117894989	NC_048532	11151796	0.180470302453993	0.930488927214244	-0.103939112521418
gene-LOC117895001	NC_048532	11153182.5	0.000288537539421553	0.880572933291863	-0.183485594929765
gene-LOC117895000	NC_048532	11155772	0.00670445151739761	0.93097107128788	-0.103191756274018
gene-LOC117894999	NC_048532	11158321.5	0.252621094423953	0.489704330244868	-1.03001714165225
gene-LOC117894816	NC_048532	11162030	0.203349539271121	1.30867375345232	0.388105484647493
gene-LOC117894820	NC_048532	11166585.5	0.294524719809542	1.13610200561871	0.184092373921383
gene-LOC117894822	NC_048532	11165723.5	0.180355775166744	0.910289832671922	-0.135602128054797
gene-LOC117894825	NC_048532	11169072.5	0.279946182023259	0.862367250898217	-0.213625703280995
gene-LOC117894826	NC_048532	11170180.5	0.10310081154302	0.786205886538211	-0.347020929233096
gene-LOC117894827	NC_048532	11171106.5	0.192242211304645	0.872925028354807	-0.196070342367511
gene-LOC117894828	NC_048532	11171717	0.786082608865466	0.962976511311187	-0.0544274862559542
gene-LOC117894818	NC_048532	11173412	0.167814532807154	0.942220757619561	-0.0858629791998009
